# Kick = [    0.000000000000e+00,     0.000000000000e+00,     1.000000000000e-05]
#            time            norm                    dmx                    dmy                    dmz
       4005.97907705       2.38697950e-15    -9.632527349224e-04     2.267538137587e-03     3.927951329993e-03
       4007.21931825       1.92901251e-15    -9.771435447297e-04     2.233886798081e-03     3.899858196297e-03
       4008.45955945       4.16333634e-16    -9.943937408670e-04     2.196058368751e-03     3.866984509517e-03
       4009.69980065      -8.18789481e-16    -1.014798043173e-03     2.154800710222e-03     3.829745293074e-03
       4010.94004185      -8.46545056e-16    -1.038134556738e-03     2.110771960080e-03     3.788602432352e-03
       4012.18028305      -1.67921232e-15    -1.064024924350e-03     2.064726305210e-03     3.744162753734e-03
       4013.42052425      -2.69229083e-15    -1.092100060592e-03     2.017558191721e-03     3.696928132519e-03
       4014.66076545      -1.48492330e-15    -1.121979264487e-03     1.970189599983e-03     3.647368508724e-03
       4015.90100665       9.71445147e-16    -1.153123238256e-03     1.923352259929e-03     3.596169927981e-03
       4017.14124786      -1.27675648e-15    -1.184898006836e-03     1.877748129233e-03     3.544205596025e-03
       4018.38148906      -2.91433544e-15    -1.216842630066e-03     1.834075731286e-03     3.492303777530e-03
       4019.62173026       1.41553436e-15    -1.248632477370e-03     1.792932263492e-03     3.441321180019e-03
       4020.86197146      -1.47104551e-15    -1.279833821106e-03     1.754843423289e-03     3.391986093659e-03
       4022.10221266       1.30451205e-15    -1.309886280826e-03     1.720258523686e-03     3.344802301222e-03
       4023.34245386       2.96984659e-15    -1.338292020169e-03     1.689500142307e-03     3.300360422342e-03
       4024.58269506       2.63677968e-16    -1.364641758547e-03     1.662862902826e-03     3.259374379641e-03
       4025.82293626      -1.30451205e-15    -1.388540323511e-03     1.640691755918e-03     3.222453121760e-03
       4027.06317746      -1.02695630e-15    -1.409677016156e-03     1.623205985184e-03     3.190203135919e-03
       4028.30341866       1.72084569e-15    -1.427798028979e-03     1.610468957502e-03     3.163329489570e-03
       4029.54365986       5.27355937e-16    -1.442627305015e-03     1.602466849736e-03     3.142188183720e-03
       4030.78390106      -2.35922393e-16    -1.453815539830e-03     1.599181364007e-03     3.126941162666e-03
       4032.02414226      -3.74700271e-16    -1.461120597594e-03     1.600456726127e-03     3.117778791437e-03
       4033.26438346       1.62370117e-15    -1.464498888007e-03     1.606035764890e-03     3.114714490648e-03
       4034.50462466      -6.24500451e-16    -1.463980087505e-03     1.615784150511e-03     3.117550924863e-03
       4035.74486586       2.22044605e-16    -1.459528394868e-03     1.629613164174e-03     3.126228945464e-03
       4036.98510706       5.68989300e-16    -1.451129957749e-03     1.647332305486e-03     3.140717926579e-03
       4038.22534826      -3.02535774e-15    -1.438871192798e-03     1.668663008416e-03     3.160829062215e-03
       4039.46558946      -3.10862447e-15    -1.423007311732e-03     1.693240072923e-03     3.186141112826e-03
       4040.70583066       3.05311332e-15    -1.403779154293e-03     1.720644718378e-03     3.216267909890e-03
       4041.94607186      -8.88178420e-16    -1.381439930149e-03     1.750485434208e-03     3.250604546024e-03
       4043.18631306       2.34534614e-15    -1.356346634778e-03     1.782538428074e-03     3.288535593661e-03
       4044.42655426       2.22044605e-15    -1.328944773755e-03     1.816646235981e-03     3.329524035470e-03
       4045.66679546       2.59514632e-15    -1.299647736908e-03     1.852532026260e-03     3.372857241504e-03
       4046.90703666       1.69309011e-15    -1.268851644913e-03     1.889788947207e-03     3.417848334136e-03
       4048.14727786      -1.38777878e-16    -1.237091006247e-03     1.927968923789e-03     3.463997469053e-03
       4049.38751906       1.47104551e-15    -1.204849819473e-03     1.966612830949e-03     3.510727131321e-03
       4050.62776026      -2.05391260e-15    -1.172485638865e-03     2.005268180267e-03     3.557299744955e-03
       4051.86800146       1.52655666e-15    -1.140401069190e-03     2.043493426898e-03     3.603082236459e-03
       4053.10824266      -8.32667268e-17    -1.109172488112e-03     2.080804067830e-03     3.647432423257e-03
       4054.34848386      -1.27675648e-15    -1.079260139972e-03     2.116791673760e-03     3.689768046036e-03
       4055.58872507       9.99200722e-16    -1.051088015690e-03     2.151076893161e-03     3.729645838587e-03
       4056.82896627      -3.08086889e-15    -1.025071866823e-03     2.183219672245e-03     3.766758316300e-03
       4058.06920747       2.77555756e-15    -1.001547143809e-03     2.212715221289e-03     3.800707852554e-03
       4059.30944867       4.44089210e-16    -9.808204135044e-04     2.239135759067e-03     3.831009695762e-03
       4060.54968987       7.49400542e-16    -9.631976521707e-04     2.262067925200e-03     3.857275808840e-03
       4061.78993107      -1.66533454e-16    -9.488978159533e-04     2.281102339126e-03     3.879291501305e-03
       4063.03017227      -2.48412402e-15    -9.381675085751e-04     2.295809759105e-03     3.896981954454e-03
       4064.27041347      -2.77555756e-17    -9.312329329663e-04     2.305816957933e-03     3.910294479678e-03
       4065.51065467      -3.09474668e-15    -9.281993947448e-04     2.310886298439e-03     3.919217600994e-03
       4066.75089587       1.59594560e-15    -9.290879500803e-04     2.310769882239e-03     3.923829402378e-03
       4067.99113707      -8.60422844e-16    -9.338698775934e-04     2.305425874004e-03     3.924070074724e-03
       4069.23137827      -1.90125693e-15    -9.425695075769e-04     2.294777326846e-03     3.919912078536e-03
       4070.47161947      -3.48332474e-15    -9.551056774169e-04     2.278927468306e-03     3.911479265322e-03
       4071.71186067      -2.81719092e-15    -9.713293592890e-04     2.258055552431e-03     3.899142174757e-03
