# Kick = [    0.000000000000e+00,     1.000000000000e-05,     0.000000000000e+00]
#            time            norm                    dmx                    dmy                    dmz
       2187.78547737      -1.20736754e-15    -1.046782248357e-03     2.283899188040e-03     3.445910041791e-03
       2189.02571857      -4.85722573e-16    -1.021423987823e-03     2.308416971651e-03     3.448447415570e-03
       2190.26595978       9.71445147e-17    -9.986168163865e-04     2.327885265255e-03     3.452576694515e-03
       2191.50620098       1.81799020e-15    -9.786172206381e-04     2.342073780063e-03     3.458291842860e-03
       2192.74644218      -1.80411242e-16    -9.615592470995e-04     2.350717781172e-03     3.465467561281e-03
       2193.98668338       1.48492330e-15    -9.475554477385e-04     2.353576119562e-03     3.473935790977e-03
       2195.22692458       7.07767178e-16    -9.367572650576e-04     2.350589808886e-03     3.483631879123e-03
       2196.46716578      -7.49400542e-16    -9.292999917658e-04     2.341783621635e-03     3.494488914112e-03
       2197.70740698      -3.51108032e-15    -9.252412778609e-04     2.327295536097e-03     3.506379391812e-03
       2198.94764818      -2.99760217e-15    -9.245927140915e-04     2.307284081441e-03     3.519171351490e-03
       2200.18788938      -2.08166817e-15    -9.272935745690e-04     2.281833190908e-03     3.532664980629e-03
       2201.42813058       1.41553436e-15    -9.332290666921e-04     2.251170402602e-03     3.546593778616e-03
       2202.66837178       5.55111512e-16    -9.423465185208e-04     2.215830952507e-03     3.560779624381e-03
       2203.90861298      -2.27595720e-15    -9.546383112231e-04     2.176425054956e-03     3.575109911100e-03
       2205.14885418       4.44089210e-16    -9.699750597947e-04     2.133497526367e-03     3.589407162132e-03
       2206.38909538       8.32667268e-17    -9.881273867411e-04     2.087711223670e-03     3.603463904840e-03
       2207.62933658       1.13797860e-15    -1.009000879692e-03     2.039712941212e-03     3.617041476592e-03
       2208.86957778       1.33226763e-15    -1.032487782664e-03     1.990238950935e-03     3.629862369822e-03
       2210.10981898       2.05391260e-15    -1.058337490282e-03     1.939990214329e-03     3.641754272548e-03
